0.0000	27066.1992
0.1334	27411.5410
0.2668	29750.5293
0.4003	30096.7695
0.5337	36506.8711
0.6671	42991.4531
0.8005	42949.0039
0.9340	34595.6602
1.0674	29835.5312
1.2008	28277.7129
1.3342	27341.3789
1.4676	28303.0859
1.6011	27501.6934
1.7345	27501.8477
1.8679	26858.2012
2.0013	26963.7188
2.1347	27723.4121
2.2682	28092.6973
2.4016	26855.8223
2.5350	28873.1445
2.6684	29000.0566
2.8019	28212.7695
2.9353	28778.1895
3.0687	29236.2871
3.2021	28429.8574
3.3355	26986.9648
3.4690	27104.0898
3.6024	27754.9883
3.7358	27480.5918
3.8692	26822.7520
4.0027	26941.1172
4.1361	25393.5156
4.2695	26010.8027
4.4029	26244.3965
