0.0000	29345.7168
0.1334	29896.1348
0.2668	32536.5586
0.4003	38682.0898
0.5337	48656.5078
0.6671	51733.0977
0.8005	45523.5859
0.9340	36465.0977
1.0674	33800.8945
1.2008	32627.2598
1.3342	31785.8223
1.4676	31704.5762
1.6011	31434.2871
1.7345	32240.6816
1.8679	30534.7578
2.0013	29819.7402
2.1347	30436.0371
2.2682	29778.7988
2.4016	30984.0996
2.5350	32005.3418
2.6684	31509.6680
2.8019	32701.9746
2.9353	34047.3086
3.0687	35073.9805
3.2021	34519.9766
3.3355	35019.5625
3.4690	33721.6953
3.6024	32732.1270
3.7358	31731.7617
3.8692	33576.6992
4.0027	32364.7637
4.1361	30983.1387
4.2695	29435.5176
4.4029	30320.3672
4.5363	30566.8809
