X,Y
0.00000,12847.134
0.13342,14431.910
0.26684,18175.725
0.40027,19911.176
0.53369,19100.211
0.66711,19002.904
0.80053,18520.500
0.93395,19186.809
1.06737,19701.984
1.20080,20122.711
1.33422,20293.961
1.46764,19932.176
1.60106,17876.824
1.73448,17731.113
1.86791,18028.332
2.00133,17857.289
2.13475,19024.590
2.26817,19281.621
2.40159,20776.387
2.53502,19520.666
2.66844,18914.039
2.80186,18799.393
2.93528,17063.650
3.06870,16363.870
3.20212,16834.285
3.33555,18438.992
3.46897,20391.281
3.60239,26482.420
3.73581,27167.344
3.86923,21656.031
4.00266,17589.186
4.13608,15485.499
4.26950,14263.833
4.40292,13100.799
4.53634,13247.775
