X,Y
0.00000,33177.902
0.13342,34351.504
0.26684,33971.934
0.40027,33212.066
0.53369,32808.820
0.66711,32640.881
0.80053,32950.688
0.93395,33906.246
1.06737,33338.348
1.20080,33529.777
1.33422,33309.504
1.46764,35266.957
1.60106,35388.371
1.73448,35620.207
1.86791,35568.496
2.00133,34304.996
2.13475,34468.562
2.26817,33986.562
2.40159,34524.629
2.53502,34711.203
2.66844,34702.578
2.80186,33693.133
2.93528,35510.039
3.06870,34920.680
3.20212,35472.078
3.33555,34829.160
3.46897,34440.008
3.60239,37016.262
3.73581,42501.711
3.86923,56625.113
4.00266,64095.234
4.13608,56568.641
4.26950,43316.070
