X,Y
0.00000,15797.951
0.13342,17132.494
0.26684,21507.125
0.40027,30350.654
0.53369,39245.238
0.66711,38973.617
0.80053,32613.602
0.93395,26572.793
1.06737,25633.068
1.20080,23546.328
1.33422,21860.084
1.46764,21725.529
1.60106,23368.039
1.73448,22253.986
1.86791,23165.807
2.00133,24790.561
2.13475,25961.992
2.26817,24442.385
2.40159,21412.803
2.53502,21430.850
2.66844,20889.826
2.80186,21038.494
2.93528,19678.500
3.06870,18971.344
3.20212,17971.623
3.33555,18389.652
3.46897,18169.949
3.60239,19733.852
3.73581,20279.740
3.86923,20157.207
4.00266,20604.105
4.13608,20676.865
4.26950,18722.502
4.40292,17394.195
4.53634,17721.322
4.66976,17166.762
4.80319,15354.314
4.93661,14196.409
