X,Y
0.00000,35487.027
0.13342,34985.355
0.26684,34775.414
0.40027,34492.961
0.53369,34681.648
0.66711,36970.883
0.80053,34999.621
0.93395,36383.750
1.06737,35912.297
1.20080,37205.230
1.33422,37287.043
1.46764,36353.230
1.60106,35098.004
1.73448,35577.492
1.86791,35217.648
2.00133,35537.047
2.13475,32724.207
2.26817,33991.949
2.40159,33647.285
2.53502,35260.105
2.66844,35821.766
2.80186,35603.480
2.93528,35359.082
3.06870,37262.227
3.20212,37388.141
3.33555,47071.898
3.46897,68451.281
3.60239,90211.102
3.73581,84957.367
3.86923,65264.156
4.00266,55793.750
