X,Y
0.00000,16990.438
0.13342,23816.658
0.26684,33411.980
0.40027,34968.367
0.53369,28808.205
0.66711,23642.107
0.80053,20699.539
0.93395,20142.502
1.06737,20216.467
1.20080,20092.814
1.33422,19008.617
1.46764,19647.178
1.60106,19485.158
1.73448,18584.760
1.86791,17682.777
2.00133,16671.268
2.13475,15865.288
2.26817,14424.032
2.40159,14933.089
2.53502,14831.773
2.66844,14497.583
2.80186,14635.125
2.93528,15186.879
3.06870,15055.072
3.20212,17614.492
3.33555,18678.250
3.46897,17652.178
3.60239,17901.336
3.73581,17128.426
3.86923,16691.695
4.00266,15461.490
