X,Y
0.00000,14640.917
0.13342,15926.522
0.26684,19180.701
0.40027,26928.941
0.53369,37357.773
0.66711,39734.965
0.80053,32150.275
0.93395,26761.035
1.06737,24065.883
1.20080,22355.775
1.33422,21372.432
1.46764,22041.137
1.60106,21929.977
1.73448,22870.504
1.86791,21469.154
2.00133,19715.439
2.13475,19625.918
2.26817,19073.797
2.40159,18126.658
2.53502,17759.686
2.66844,18351.555
2.80186,20247.865
2.93528,21087.354
3.06870,21346.066
3.20212,20255.789
3.33555,18568.578
3.46897,16883.359
3.60239,18317.186
3.73581,18046.018
3.86923,17722.975
4.00266,17284.846
4.13608,15403.208
4.26950,15132.864
4.40292,15216.078
4.53634,14893.177
