X,Y
0.00000,34513.129
0.13342,33500.125
0.26684,34801.414
0.40027,35622.164
0.53369,36268.461
0.66711,35861.414
0.80053,34649.727
0.93395,37123.113
1.06737,36902.504
1.20080,37332.164
1.33422,37579.781
1.46764,38746.426
1.60106,37565.762
1.73448,37238.309
1.86791,37371.199
2.00133,35569.746
2.13475,35069.918
2.26817,36238.777
2.40159,35403.855
2.53502,35564.070
2.66844,36578.355
2.80186,36362.551
2.93528,35612.430
3.06870,35812.824
3.20212,37028.105
3.33555,40898.133
3.46897,44475.398
3.60239,55509.066
3.73581,84203.602
3.86923,119279.953
4.00266,112131.188
4.13608,71974.359
4.26950,49584.156
4.40292,41550.617
4.53634,38796.961
