0.0000	28333.6641
0.1334	27599.0762
0.2668	29501.6719
0.4003	34450.0234
0.5337	44903.1133
0.6671	61750.2305
0.8005	72759.9844
0.9340	58633.3203
1.0674	41537.1055
1.2008	34329.8086
1.3342	30560.1152
1.4676	30558.2188
1.6011	30228.1113
1.7345	29253.6934
1.8679	29403.7617
2.0013	28379.3066
2.1347	29439.0059
2.2682	28991.6445
2.4016	28369.2812
2.5350	29848.0234
2.6684	30334.7051
2.8019	28162.9414
2.9353	28221.7109
3.0687	27907.2422
3.2021	27857.3418
3.3355	26787.0957
3.4690	25954.6699
3.6024	26581.2324
3.7358	26558.1328
3.8692	26998.6758
4.0027	26665.9707
4.1361	25663.7285
4.2695	26799.7559
