X,Y
0.00000,14302.550
0.13342,15652.316
0.26684,20656.867
0.40027,26686.084
0.53369,29395.742
0.66711,21552.383
0.80053,18860.250
0.93395,18083.053
1.06737,17774.936
1.20080,17408.881
1.33422,18250.139
1.46764,18754.754
1.60106,18585.506
1.73448,18244.857
1.86791,19188.408
2.00133,19891.723
2.13475,19046.609
2.26817,16625.877
2.40159,16001.481
2.53502,16605.133
2.66844,18306.463
2.80186,18632.352
2.93528,19623.744
3.06870,18396.064
3.20212,18898.094
3.33555,17652.500
3.46897,16947.789
3.60239,16555.562
3.73581,16081.678
3.86923,16580.666
