X,Y
0.00000,37374.977
0.13342,37644.902
0.26684,37903.402
0.40027,39059.164
0.53369,37905.828
0.66711,39535.586
0.80053,40551.738
0.93395,39431.332
1.06737,40538.285
1.20080,39844.066
1.33422,39731.598
1.46764,41156.898
1.60106,40072.965
1.73448,41088.906
1.86791,38770.270
2.00133,38135.785
2.13475,41077.344
2.26817,39993.953
2.40159,42985.055
2.53502,47714.121
2.66844,56910.570
2.80186,90058.055
2.93528,139376.453
3.06870,141152.938
3.20212,96387.031
3.33555,66079.969
3.46897,50629.730
3.60239,44559.699
