X,Y
0.00000,16129.374
0.13342,17086.234
0.26684,21950.732
0.40027,30923.154
0.53369,35574.371
0.66711,30634.838
0.80053,22610.986
0.93395,20465.355
1.06737,19548.566
1.20080,19380.934
1.33422,19146.707
1.46764,17934.898
1.60106,17530.445
1.73448,17478.512
1.86791,17566.904
2.00133,18837.086
2.13475,20285.176
2.26817,18994.008
2.40159,18935.281
2.53502,18663.381
2.66844,18237.129
2.80186,18757.467
2.93528,17340.861
3.06870,16651.426
3.20212,16584.258
3.33555,16695.035
3.46897,16244.343
3.60239,16266.567
3.73581,15299.188
3.86923,15239.081
4.00266,14326.021
4.13608,14341.168
4.26950,13782.837
4.40292,13665.572
4.53634,13147.853
