X,Y
0.00000,34817.742
0.13342,34321.176
0.26684,33581.781
0.40027,32701.736
0.53369,33953.020
0.66711,35067.266
0.80053,34063.820
0.93395,33777.180
1.06737,32888.309
1.20080,34472.594
1.33422,36485.527
1.46764,35583.059
1.60106,35559.039
1.73448,34731.168
1.86791,35688.363
2.00133,35941.570
2.13475,34288.402
2.26817,34531.668
2.40159,34417.625
2.53502,33443.391
2.66844,33986.020
2.80186,36129.684
2.93528,36216.621
3.06870,35886.094
3.20212,35172.898
3.33555,37691.105
3.46897,41462.781
3.60239,51298.789
3.73581,71043.242
3.86923,85900.930
4.00266,78670.594
4.13608,59009.059
4.26950,45298.238
4.40292,38588.695
