X,Y
0.00000,35205.332
0.13342,34295.688
0.26684,33631.234
0.40027,34171.047
0.53369,34783.762
0.66711,33978.613
0.80053,34819.926
0.93395,36064.156
1.06737,37774.457
1.20080,37163.676
1.33422,38410.957
1.46764,37551.066
1.60106,36297.727
1.73448,35713.500
1.86791,37334.090
2.00133,37957.812
2.13475,38710.520
2.26817,37542.246
2.40159,35276.547
2.53502,36319.992
2.66844,36117.754
2.80186,36698.578
2.93528,37779.219
3.06870,37227.875
3.20212,40703.020
3.33555,48908.262
3.46897,60380.148
3.60239,62451.137
3.73581,51606.566
3.86923,42553.219
4.00266,40788.684
