X,Y
0.00000,12854.637
0.13342,14463.599
0.26684,17277.209
0.40027,20408.211
0.53369,21770.391
0.66711,18642.283
0.80053,17056.602
0.93395,15424.553
1.06737,16751.322
1.20080,16826.473
1.33422,17137.805
1.46764,16331.495
1.60106,16519.977
1.73448,17041.023
1.86791,16106.982
2.00133,16209.001
2.13475,15872.082
2.26817,15288.298
2.40159,14782.933
2.53502,15182.450
2.66844,15335.090
2.80186,16676.229
2.93528,16055.659
3.06870,16161.190
3.20212,16002.968
3.33555,14518.099
3.46897,14006.463
3.60239,13541.566
3.73581,12818.929
3.86923,12508.367
