X,Y
0.00000,37255.934
0.13342,36979.480
0.26684,38042.902
0.40027,38201.160
0.53369,37855.605
0.66711,37818.039
0.80053,39383.680
0.93395,39557.852
1.06737,37704.219
1.20080,39564.262
1.33422,39181.125
1.46764,38443.172
1.60106,38729.762
1.73448,38897.039
1.86791,39647.965
2.00133,41482.539
2.13475,40667.535
2.26817,40235.223
2.40159,39857.699
2.53502,39035.605
2.66844,38020.645
2.80186,37681.363
2.93528,38738.941
3.06870,38662.332
3.20212,39904.922
3.33555,40571.074
3.46897,39976.895
3.60239,42565.062
3.73581,45026.250
3.86923,52540.449
4.00266,64388.980
4.13608,70252.047
4.26950,57971.836
4.40292,46453.133
4.53634,41380.250
