X,Y
0.00000,33186.281
0.13342,33838.352
0.26684,34699.332
0.40027,35193.457
0.53369,35920.004
0.66711,38524.188
0.80053,38476.305
0.93395,38380.859
1.06737,37899.277
1.20080,38275.527
1.33422,36603.992
1.46764,36946.375
1.60106,36932.320
1.73448,36115.531
1.86791,36138.418
2.00133,36722.066
2.13475,37117.402
2.26817,36479.129
2.40159,35380.199
2.53502,35056.758
2.66844,35919.781
2.80186,36823.430
2.93528,36956.883
3.06870,36584.551
3.20212,41493.812
3.33555,51856.758
3.46897,70283.766
3.60239,77308.102
3.73581,70633.805
3.86923,77704.711
