X,Y
0.00000,12948.308
0.13342,13653.415
0.26684,17687.852
0.40027,20894.414
0.53369,22776.660
0.66711,20132.844
0.80053,19142.393
0.93395,17446.518
1.06737,17207.371
1.20080,18842.227
1.33422,20219.994
1.46764,21339.771
1.60106,21941.014
1.73448,20453.350
1.86791,18481.143
2.00133,17440.781
2.13475,17501.893
2.26817,17513.961
2.40159,17600.949
2.53502,16718.801
2.66844,17860.586
2.80186,18453.881
2.93528,18365.951
3.06870,17882.283
3.20212,17088.754
3.33555,16250.260
3.46897,15750.828
3.60239,15086.825
3.73581,14553.026
3.86923,14021.060
4.00266,14398.085
4.13608,13471.972
4.26950,13394.284
