0.0000	11299.2822
0.1334	12460.7646
0.2668	11651.0781
0.4003	11863.8760
0.5337	12424.0986
0.6671	12170.7178
0.8005	12164.3389
0.9340	12230.7656
1.0674	11499.6943
1.2008	11794.2637
1.3342	11905.1523
1.4676	11757.7305
1.6011	12714.3105
1.7345	12585.3408
1.8679	13342.8047
2.0013	13169.1240
2.1347	14298.1895
2.2682	13648.3525
2.4016	13554.6240
2.5350	13409.3115
2.6684	14447.5020
2.8019	15081.2783
2.9353	15900.0156
3.0687	16053.3623
3.2021	15035.7646
3.3355	12670.8457
3.4690	11066.0742
3.6024	9872.2725
