X,Y
0.00000,13455.548
0.13342,14565.708
0.26684,20370.625
0.40027,29908.574
0.53369,30046.348
0.66711,25785.836
0.80053,23398.826
0.93395,23357.895
1.06737,22417.236
1.20080,21824.166
1.33422,20382.053
1.46764,19450.766
1.60106,19665.797
1.73448,19665.158
1.86791,19947.443
2.00133,19441.814
2.13475,19657.078
2.26817,18905.818
2.40159,18142.283
2.53502,16233.342
2.66844,17493.799
2.80186,17390.344
2.93528,18341.340
3.06870,16921.111
3.20212,16103.692
3.33555,14666.644
3.46897,14957.834
3.60239,15014.824
3.73581,16485.148
3.86923,17064.465
4.00266,17606.393
4.13608,19817.082
4.26950,20408.357
