X,Y
0.00000,39881.863
0.13342,39412.047
0.26684,38990.168
0.40027,37816.086
0.53369,40462.582
0.66711,41449.785
0.80053,39694.340
0.93395,37884.711
1.06737,39078.766
1.20080,39487.523
1.33422,38040.758
1.46764,38946.641
1.60106,38385.797
1.73448,39540.074
1.86791,40041.371
2.00133,39341.832
2.13475,40543.000
2.26817,40846.957
2.40159,41075.520
2.53502,43702.227
2.66844,49066.715
2.80186,62247.852
2.93528,88846.109
3.06870,112497.453
3.20212,94824.586
3.33555,66240.984
3.46897,51187.023
3.60239,44885.004
