X,Y
0.00000,13259.783
0.13342,14625.742
0.26684,15279.678
0.40027,20720.785
0.53369,25279.146
0.66711,26619.906
0.80053,23624.553
0.93395,20091.279
1.06737,18731.250
1.20080,19329.895
1.33422,18757.252
1.46764,20638.404
1.60106,20675.494
1.73448,19508.307
1.86791,20076.551
2.00133,19176.445
2.13475,17728.533
2.26817,16595.953
2.40159,15039.187
2.53502,15598.816
2.66844,15023.493
2.80186,15391.895
2.93528,14898.269
3.06870,15692.574
3.20212,15708.000
3.33555,15427.452
3.46897,15721.725
3.60239,17039.844
