X,Y
0.00000,37173.406
0.13342,39478.898
0.26684,39879.684
0.40027,40618.695
0.53369,39833.625
0.66711,40443.590
0.80053,40925.094
0.93395,42034.207
1.06737,41379.723
1.20080,41980.324
1.33422,42933.293
1.46764,43355.105
1.60106,41459.332
1.73448,40496.445
1.86791,39833.691
2.00133,40812.555
2.13475,40873.246
2.26817,41657.508
2.40159,41470.590
2.53502,41182.117
2.66844,41231.535
2.80186,38145.027
2.93528,39898.918
3.06870,39116.234
3.20212,40348.875
3.33555,40673.699
3.46897,45171.754
3.60239,54909.289
3.73581,75399.875
3.86923,91881.156
4.00266,77558.586
4.13608,57644.625
4.26950,47172.156
