X,Y
0.00000,14380.064
0.13342,15396.213
0.26684,16123.277
0.40027,18594.834
0.53369,18886.096
0.66711,17716.758
0.80053,16390.191
0.93395,15131.917
1.06737,14277.229
1.20080,14101.707
1.33422,13730.145
1.46764,13428.542
1.60106,13665.612
1.73448,14183.540
1.86791,14217.111
2.00133,13767.343
2.13475,12489.045
2.26817,12272.924
2.40159,12198.476
