X,Y
0.00000,37873.738
0.13342,38473.652
0.26684,37994.945
0.40027,38659.359
0.53369,38533.453
0.66711,37419.340
0.80053,38802.152
0.93395,39373.156
1.06737,38744.973
1.20080,37619.773
1.33422,39038.285
1.46764,39538.312
1.60106,39606.316
1.73448,38247.766
1.86791,37944.812
2.00133,39159.180
2.13475,39353.195
2.26817,41027.801
2.40159,41989.117
2.53502,44698.785
2.66844,51729.566
2.80186,69662.547
2.93528,114655.562
3.06870,171719.766
3.20212,172355.531
3.33555,120972.891
3.46897,74586.641
3.60239,58233.578
