X,Y
0.00000,12048.433
0.13342,12368.051
0.26684,13646.286
0.40027,15713.221
0.53369,19890.145
0.66711,23695.043
0.80053,23144.107
0.93395,17852.008
1.06737,15861.220
1.20080,14509.548
1.33422,13616.239
1.46764,14076.316
1.60106,14595.769
1.73448,14593.956
1.86791,15272.471
2.00133,15015.775
2.13475,14917.190
2.26817,14604.362
2.40159,14089.569
2.53502,13531.083
2.66844,13158.487
2.80186,13668.231
2.93528,13049.917
3.06870,12641.855
3.20212,13554.062
3.33555,14737.557
3.46897,14679.564
3.60239,13096.438
3.73581,12846.015
3.86923,12885.561
