X,Y
0.00000,11785.491
0.13342,12095.335
0.26684,12688.561
0.40027,13519.456
0.53369,14692.279
0.66711,15130.084
0.80053,15557.942
0.93395,15077.906
1.06737,14117.638
1.20080,14296.378
1.33422,14405.653
1.46764,14752.659
1.60106,14617.342
1.73448,14524.740
1.86791,15797.349
2.00133,15761.661
2.13475,15552.747
2.26817,15663.098
2.40159,15284.320
2.53502,15972.659
2.66844,14761.702
2.80186,14772.829
2.93528,14254.551
3.06870,13459.937
3.20212,12928.455
3.33555,12175.837
3.46897,12458.333
3.60239,12982.601
