X,Y
0.00000,30525.883
0.13342,30082.574
0.26684,31891.369
0.40027,31027.914
0.53369,30080.086
0.66711,30012.115
0.80053,30065.834
0.93395,29489.342
1.06737,30547.436
1.20080,30902.471
1.33422,32120.006
1.46764,31595.621
1.60106,31519.279
1.73448,32178.104
1.86791,31355.617
2.00133,30233.047
2.13475,31009.777
2.26817,30915.982
2.40159,31109.396
2.53502,30005.959
2.66844,30018.887
2.80186,30538.174
2.93528,29582.027
3.06870,29506.605
3.20212,30708.518
3.33555,30372.197
3.46897,30920.160
3.60239,31367.516
3.73581,31803.361
3.86923,31280.699
4.00266,32047.566
4.13608,30594.344
4.26950,32294.799
4.40292,30959.611
4.53634,31244.918
4.66976,33301.570
4.80319,37736.383
4.93661,47162.402
5.07003,49741.305
5.20345,40084.023
5.33687,34051.633
