X,Y
0.00000,38255.098
0.13342,38452.961
0.26684,37401.473
0.40027,37521.223
0.53369,37265.676
0.66711,37602.062
0.80053,38165.930
0.93395,38780.074
1.06737,37567.734
1.20080,37020.477
1.33422,36703.355
1.46764,36930.828
1.60106,38151.621
1.73448,36149.754
1.86791,37515.090
2.00133,36579.168
2.13475,36834.910
2.26817,38037.199
2.40159,37988.863
2.53502,38067.520
2.66844,39563.980
2.80186,41273.812
2.93528,43801.039
3.06870,48891.004
3.20212,66092.414
3.33555,105231.430
3.46897,119371.297
3.60239,90051.805
3.73581,67503.305
3.86923,58149.340
4.00266,48733.832
