X,Y
0.00000,12840.085
0.13342,14760.338
0.26684,17932.730
0.40027,20434.934
0.53369,20728.775
0.66711,18222.107
0.80053,17327.111
0.93395,16477.195
1.06737,14833.349
1.20080,14333.861
1.33422,14051.905
1.46764,13598.345
1.60106,14211.604
1.73448,13692.451
1.86791,13262.587
2.00133,12203.840
2.13475,13193.502
2.26817,12757.959
2.40159,14125.976
2.53502,14395.866
2.66844,15733.701
2.80186,16218.620
2.93528,14988.249
3.06870,14921.375
3.20212,14260.774
3.33555,14046.713
3.46897,12661.688
3.60239,12468.520
3.73581,12807.268
3.86923,12902.610
4.00266,12946.462
