0.0000	32476.0020
0.1334	34544.2148
0.2668	36953.5781
0.4003	39820.5117
0.5337	50667.3750
0.6671	71485.7578
0.8005	88438.2188
0.9340	74484.9531
1.0674	52821.5547
1.2008	41614.8555
1.3342	36567.3516
1.4676	35412.2617
1.6011	32516.6738
1.7345	31503.1211
1.8679	30453.7266
2.0013	31143.7949
2.1347	31448.8633
2.2682	31926.4902
2.4016	33402.6016
2.5350	33425.1562
2.6684	32385.4023
2.8019	33668.5352
2.9353	33997.4531
3.0687	33524.8203
3.2021	32481.4023
3.3355	33072.8789
3.4690	34430.0273
3.6024	34964.0898
