0.0000	12920.3633
0.1334	12899.0195
0.2668	12867.6748
0.4003	13279.2490
0.5337	13872.1787
0.6671	13175.1797
0.8005	12746.6396
0.9340	12929.3145
1.0674	14687.0762
1.2008	14702.9619
1.3342	15094.5371
1.4676	14869.6172
1.6011	15090.6680
1.7345	14430.3545
1.8679	13483.2773
2.0013	14015.8086
2.1347	14985.0361
2.2682	16233.6494
2.4016	18013.9258
2.5350	17296.1562
2.6684	18983.4570
2.8019	20850.2539
2.9353	22631.6523
3.0687	22352.3027
3.2021	21132.3887
3.3355	17681.6562
3.4690	15408.0742
3.6024	15117.4580
