0.0000	26044.0176
0.1334	28027.0879
0.2668	30237.9199
0.4003	35692.7852
0.5337	41460.8633
0.6671	47753.3516
0.8005	38960.2305
0.9340	30933.7246
1.0674	28286.7812
1.2008	28024.4395
1.3342	28380.2715
1.4676	27109.1211
1.6011	27048.2324
1.7345	27054.4043
1.8679	27359.0273
2.0013	26746.8496
2.1347	25904.8984
2.2682	26210.6934
2.4016	26777.8887
2.5350	26523.8789
2.6684	27227.8262
2.8019	27293.3613
2.9353	25889.8027
3.0687	25754.8164
3.2021	27285.6543
3.3355	25758.1406
3.4690	25889.4238
3.6024	27232.5137
3.7358	25777.4883
3.8692	25817.8828
