X,Y
0.00000,12006.087
0.13342,12189.008
0.26684,14147.875
0.40027,16098.144
0.53369,21500.402
0.66711,30273.557
0.80053,32134.611
0.93395,27004.713
1.06737,22067.727
1.20080,20415.111
1.33422,19680.959
1.46764,19589.359
1.60106,19373.016
1.73448,18866.982
1.86791,18009.789
2.00133,20416.092
2.13475,20758.508
2.26817,20454.822
2.40159,20067.023
2.53502,20690.273
2.66844,21662.654
2.80186,20517.662
2.93528,16210.021
3.06870,14448.947
3.20212,13638.215
3.33555,13302.812
3.46897,13622.581
3.60239,13552.511
3.73581,14146.047
