X,Y
0.00000,13073.686
0.13342,13937.985
0.26684,15106.084
0.40027,18461.107
0.53369,26097.693
0.66711,35179.297
0.80053,32920.867
0.93395,24929.662
1.06737,21729.496
1.20080,19554.441
1.33422,17697.820
1.46764,15318.294
1.60106,14804.508
1.73448,15632.645
1.86791,14333.360
2.00133,14243.104
2.13475,15152.643
2.26817,17107.812
2.40159,18147.445
2.53502,18697.604
2.66844,16807.115
2.80186,15963.722
2.93528,15727.030
3.06870,16001.419
3.20212,14903.190
3.33555,15084.336
3.46897,14208.770
3.60239,14751.917
3.73581,13628.158
3.86923,13271.729
4.00266,13213.074
