X,Y
0.00000,35325.762
0.13342,35608.477
0.26684,37583.457
0.40027,36638.957
0.53369,37281.883
0.66711,36398.887
0.80053,36072.074
0.93395,36337.691
1.06737,36757.707
1.20080,36721.828
1.33422,36371.211
1.46764,34923.652
1.60106,37074.117
1.73448,36266.180
1.86791,36102.695
2.00133,34416.664
2.13475,35208.406
2.26817,35114.543
2.40159,35519.211
2.53502,37099.918
2.66844,36215.746
2.80186,37110.711
2.93528,38007.953
3.06870,39260.094
3.20212,42842.535
3.33555,54219.918
3.46897,81591.406
3.60239,142681.062
3.73581,190213.672
3.86923,178062.453
4.00266,114989.414
4.13608,64689.578
4.26950,49177.492
4.40292,44033.688
