X,Y
0.00000,36432.930
0.13342,38588.059
0.26684,39123.730
0.40027,36719.371
0.53369,37231.242
0.66711,35823.984
0.80053,36577.324
0.93395,36319.762
1.06737,37176.832
1.20080,38562.164
1.33422,37365.730
1.46764,39804.328
1.60106,41430.312
1.73448,45079.125
1.86791,55782.742
2.00133,87964.820
2.13475,108858.133
2.26817,91101.023
2.40159,59255.121
2.53502,46421.227
2.66844,38898.418
