X,Y
0.00000,11842.349
0.13342,13373.893
0.26684,15714.821
0.40027,20885.824
0.53369,24737.299
0.66711,24430.367
0.80053,22434.717
0.93395,22361.584
1.06737,21934.535
1.20080,21397.303
1.33422,20560.887
1.46764,17998.344
1.60106,17411.703
1.73448,16818.729
1.86791,18113.713
2.00133,18553.301
2.13475,16766.244
2.26817,14946.161
2.40159,14322.028
2.53502,14117.353
2.66844,13815.576
2.80186,13116.215
2.93528,13366.534
3.06870,13386.202
3.20212,14173.235
3.33555,14294.839
3.46897,14414.778
3.60239,14707.116
3.73581,14612.569
3.86923,14493.106
