X,Y
0.00000,16498.016
0.13342,19340.742
0.26684,23022.838
0.40027,26895.361
0.53369,23682.230
0.66711,21646.539
0.80053,20493.146
0.93395,19824.854
1.06737,19069.998
1.20080,17904.850
1.33422,16024.308
1.46764,15541.610
1.60106,16204.179
1.73448,17275.311
1.86791,16769.021
2.00133,16638.967
2.13475,16591.592
2.26817,15509.646
2.40159,15291.415
