X,Y
0.00000,13148.585
0.13342,13476.013
0.26684,15562.964
0.40027,19379.535
0.53369,25873.510
0.66711,23287.914
0.80053,20628.414
0.93395,20923.674
1.06737,19024.484
1.20080,18454.803
1.33422,18281.770
1.46764,16901.062
1.60106,16787.783
1.73448,15921.743
1.86791,14960.412
2.00133,14271.680
2.13475,14266.831
2.26817,15256.615
2.40159,15966.459
2.53502,16529.008
2.66844,15931.152
2.80186,15921.648
2.93528,17750.887
3.06870,18231.975
3.20212,17293.859
3.33555,17817.266
3.46897,18005.438
3.60239,17602.660
3.73581,18443.148
