X,Y
0.00000,37040.863
0.13342,36345.594
0.26684,37178.148
0.40027,38197.934
0.53369,36803.391
0.66711,36640.324
0.80053,36125.910
0.93395,37706.805
1.06737,38776.547
1.20080,37173.215
1.33422,38186.309
1.46764,39684.453
1.60106,39402.379
1.73448,37705.801
1.86791,36984.195
2.00133,38665.527
2.13475,38386.559
2.26817,39427.238
2.40159,43225.285
2.53502,48620.477
2.66844,65386.164
2.80186,96668.516
2.93528,119716.969
3.06870,100489.367
3.20212,64153.949
3.33555,46576.609
3.46897,40493.797
3.60239,39310.727
3.73581,39264.059
