X,Y
0.00000,11942.310
0.13342,12039.244
0.26684,13120.523
0.40027,15111.942
0.53369,21620.102
0.66711,28372.449
0.80053,26171.496
0.93395,21004.348
1.06737,18469.678
1.20080,15811.090
1.33422,16462.133
1.46764,16084.397
1.60106,16166.649
1.73448,16834.963
1.86791,17658.324
2.00133,18353.916
2.13475,17430.334
2.26817,16457.816
2.40159,16421.967
2.53502,15093.152
2.66844,15556.070
2.80186,15456.096
2.93528,15924.175
3.06870,16030.463
3.20212,15229.835
3.33555,14624.361
3.46897,14601.253
3.60239,14704.670
3.73581,15170.505
3.86923,15459.286
4.00266,14216.706
4.13608,13908.894
