X,Y
0.00000,11062.650
0.13342,10615.982
0.26684,11717.404
0.40027,13122.631
0.53369,15996.043
0.66711,18338.854
0.80053,17604.301
0.93395,16686.783
1.06737,15564.129
1.20080,14923.097
1.33422,15263.723
1.46764,15217.201
1.60106,15332.136
1.73448,14623.426
1.86791,13850.812
2.00133,13484.834
2.13475,12164.622
2.26817,12108.681
2.40159,12398.554
2.53502,12678.496
2.66844,12627.618
2.80186,12148.781
2.93528,12226.559
3.06870,13517.333
3.20212,13367.484
3.33555,13403.337
3.46897,12095.711
3.60239,11260.810
3.73581,11656.384
3.86923,10999.824
