X,Y
0.00000,14462.098
0.13342,14810.949
0.26684,16513.266
0.40027,20528.441
0.53369,29783.865
0.66711,47536.109
0.80053,54744.836
0.93395,48660.441
1.06737,38793.547
1.20080,35058.945
1.33422,30215.975
1.46764,26710.404
1.60106,21823.859
1.73448,18926.332
1.86791,16620.840
2.00133,15036.611
2.13475,15253.483
2.26817,15422.913
2.40159,15905.139
2.53502,16521.529
2.66844,17080.156
2.80186,16690.525
2.93528,16585.219
3.06870,16850.102
3.20212,16713.221
3.33555,18038.041
3.46897,18899.043
3.60239,19109.264
