X,Y
0.00000,15248.961
0.13342,19159.750
0.26684,26001.926
0.40027,29841.129
0.53369,24126.836
0.66711,20630.383
0.80053,19536.910
0.93395,18706.459
1.06737,18048.395
1.20080,17021.949
1.33422,16922.133
1.46764,17174.064
1.60106,17898.113
1.73448,18186.188
1.86791,18265.611
2.00133,15888.568
2.13475,15234.311
2.26817,14424.793
2.40159,14302.305
2.53502,14996.391
2.66844,16273.746
2.80186,17578.350
2.93528,19435.723
3.06870,20676.123
3.20212,21919.027
3.33555,22982.785
3.46897,19797.924
3.60239,18821.715
3.73581,18734.469
3.86923,18565.072
4.00266,17590.188
4.13608,15826.187
4.26950,15710.230
