X,Y
0.00000,34353.059
0.13342,33497.453
0.26684,36598.629
0.40027,35101.426
0.53369,36652.566
0.66711,36199.090
0.80053,33893.949
0.93395,34031.270
1.06737,36447.973
1.20080,34347.680
1.33422,36555.602
1.46764,34746.051
1.60106,35803.520
1.73448,34639.668
1.86791,34149.145
2.00133,36089.691
2.13475,37138.727
2.26817,37337.766
2.40159,38185.789
2.53502,39044.852
2.66844,47746.086
2.80186,65275.227
2.93528,106358.391
3.06870,132072.406
3.20212,94851.016
3.33555,64388.723
3.46897,47700.887
3.60239,43128.152
