X,Y
0.00000,33332.684
0.13342,33790.336
0.26684,33849.879
0.40027,33934.457
0.53369,34961.461
0.66711,34601.344
0.80053,33959.883
0.93395,36026.207
1.06737,36080.414
1.20080,36199.555
1.33422,35884.098
1.46764,36527.152
1.60106,38377.754
1.73448,37483.777
1.86791,36328.594
2.00133,35974.715
2.13475,35717.180
2.26817,36256.191
2.40159,35789.336
2.53502,36726.949
2.66844,37446.488
2.80186,38450.188
2.93528,42051.113
3.06870,52500.301
3.20212,73718.281
3.33555,104271.367
3.46897,103431.297
3.60239,85983.672
