X,Y
0.00000,40330.398
0.13342,38003.453
0.26684,40018.137
0.40027,39136.539
0.53369,39283.535
0.66711,39421.105
0.80053,38533.965
0.93395,40246.570
1.06737,38889.227
1.20080,38882.199
1.33422,40513.445
1.46764,41945.715
1.60106,42816.539
1.73448,41988.445
1.86791,43020.578
2.00133,42885.281
2.13475,41323.699
2.26817,39948.691
2.40159,38839.625
2.53502,38269.469
2.66844,40628.273
2.80186,39694.984
2.93528,37633.746
3.06870,37771.828
3.20212,37428.883
3.33555,38497.406
3.46897,37754.363
3.60239,40008.543
3.73581,43679.730
3.86923,49248.699
4.00266,60570.848
4.13608,58023.672
4.26950,47907.609
4.40292,43463.289
