X,Y
0.00000,14023.619
0.13342,15759.024
0.26684,18295.164
0.40027,23159.096
0.53369,36452.164
0.66711,58430.809
0.80053,70075.430
0.93395,55204.480
1.06737,46111.855
1.20080,41841.773
1.33422,39188.531
1.46764,37156.910
1.60106,37426.551
1.73448,35370.371
1.86791,32694.471
2.00133,33695.293
2.13475,33060.867
2.26817,33293.430
2.40159,36203.875
2.53502,35230.477
2.66844,32473.754
2.80186,28928.807
2.93528,25163.189
3.06870,25913.775
3.20212,25202.533
3.33555,24965.326
3.46897,23402.178
3.60239,21857.705
3.73581,21254.693
3.86923,20593.209
4.00266,18901.404
4.13608,17387.291
4.26950,15929.353
4.40292,15622.287
