X,Y
0.00000,37127.051
0.13342,35526.227
0.26684,35213.742
0.40027,36125.199
0.53369,35968.984
0.66711,36093.977
0.80053,37008.371
0.93395,37410.898
1.06737,36235.797
1.20080,36515.711
1.33422,36323.480
1.46764,35312.934
1.60106,36054.703
1.73448,37324.980
1.86791,38578.352
2.00133,38453.922
2.13475,37328.520
2.26817,37743.516
2.40159,38047.805
2.53502,39046.719
2.66844,39086.785
2.80186,40418.719
2.93528,40418.922
3.06870,40404.844
3.20212,42782.133
3.33555,48949.234
3.46897,55134.398
3.60239,65563.625
3.73581,67208.938
3.86923,62207.871
