X,Y
0.00000,12907.862
0.13342,14601.307
0.26684,16961.395
0.40027,22408.754
0.53369,27568.152
0.66711,25399.727
0.80053,20374.406
0.93395,18046.242
1.06737,17614.861
1.20080,18106.918
1.33422,16554.895
1.46764,15988.255
1.60106,15165.359
1.73448,15724.591
1.86791,16110.763
2.00133,16262.339
2.13475,16537.891
2.26817,15543.309
2.40159,16172.522
2.53502,16981.652
2.66844,16188.620
2.80186,16754.223
2.93528,16310.004
3.06870,16722.588
3.20212,16336.374
3.33555,16483.691
3.46897,16020.676
3.60239,14391.918
3.73581,15256.146
3.86923,15039.157
4.00266,15330.822
4.13608,15884.753
4.26950,15750.206
