X,Y
0.00000,14508.595
0.13342,17833.031
0.26684,22592.643
0.40027,27546.775
0.53369,27328.076
0.66711,23288.598
0.80053,20242.484
0.93395,18235.908
1.06737,17581.299
1.20080,17402.473
1.33422,16352.295
1.46764,16566.387
1.60106,16497.119
1.73448,16750.646
1.86791,16331.943
2.00133,16270.070
2.13475,18326.383
2.26817,19408.572
2.40159,19222.434
2.53502,19619.439
2.66844,19286.896
2.80186,19623.711
2.93528,17618.254
3.06870,17247.275
3.20212,16969.787
3.33555,15778.312
3.46897,16703.732
3.60239,17106.092
3.73581,16459.734
3.86923,16146.247
