X,Y
0.00000,31631.113
0.13342,32191.455
0.26684,32487.553
0.40027,31886.125
0.53369,32009.736
0.66711,31238.551
0.80053,30589.754
0.93395,31124.535
1.06737,32452.078
1.20080,30899.898
1.33422,31289.504
1.46764,30982.812
1.60106,31803.109
1.73448,32780.031
1.86791,34336.484
2.00133,33640.801
2.13475,32989.363
2.26817,32590.537
2.40159,32240.904
2.53502,31970.689
2.66844,32884.086
2.80186,32515.686
2.93528,32153.773
3.06870,32919.355
3.20212,34398.605
3.33555,34069.477
3.46897,33123.312
3.60239,34291.277
3.73581,35058.273
3.86923,33614.246
4.00266,34942.805
4.13608,35466.516
4.26950,36151.344
4.40292,35445.371
4.53634,37128.480
4.66976,37375.031
4.80319,36910.570
4.93661,44427.801
5.07003,47937.293
5.20345,47748.562
5.33687,52335.141
5.47030,71590.891
5.60372,85443.359
5.73714,71070.250
5.87056,52597.688
