X,Y
0.00000,34705.746
0.13342,35071.719
0.26684,35547.973
0.40027,35360.156
0.53369,33093.980
0.66711,34929.355
0.80053,34634.344
0.93395,33483.668
1.06737,33034.891
1.20080,32429.354
1.33422,33375.234
1.46764,33262.984
1.60106,32177.055
1.73448,32906.203
1.86791,32452.361
2.00133,32934.254
2.13475,33178.055
2.26817,33508.297
2.40159,34845.504
2.53502,33229.430
2.66844,34621.090
2.80186,36813.609
2.93528,44779.938
3.06870,53902.562
3.20212,53181.832
3.33555,44313.012
3.46897,39277.820
3.60239,37194.977
3.73581,35400.977
