X,Y
0.00000,33498.582
0.13342,33150.887
0.26684,33489.219
0.40027,34406.465
0.53369,33221.793
0.66711,34523.590
0.80053,35020.684
0.93395,34859.965
1.06737,34971.551
1.20080,35444.809
1.33422,35525.477
1.46764,36504.586
1.60106,37251.945
1.73448,35941.004
1.86791,35549.660
2.00133,34321.523
2.13475,33383.074
2.26817,34590.332
2.40159,36019.027
2.53502,35052.203
2.66844,34871.973
2.80186,33261.129
2.93528,34288.922
3.06870,34932.863
3.20212,38265.309
3.33555,45046.777
3.46897,64480.441
3.60239,97580.750
3.73581,113173.938
3.86923,84345.375
4.00266,57130.297
4.13608,48688.539
4.26950,43509.676
