X,Y
0.00000,12905.843
0.13342,12862.729
0.26684,14903.086
0.40027,19087.482
0.53369,28341.986
0.66711,36891.449
0.80053,34483.406
0.93395,25611.244
1.06737,21063.133
1.20080,19130.605
1.33422,17565.307
1.46764,17317.605
1.60106,17452.193
1.73448,18274.387
1.86791,17612.188
2.00133,17017.893
2.13475,16638.002
2.26817,16292.249
2.40159,16194.000
2.53502,16238.331
2.66844,16483.645
2.80186,18022.359
2.93528,18027.631
3.06870,17700.203
3.20212,17954.502
3.33555,20153.449
3.46897,21411.076
3.60239,22035.273
3.73581,19635.938
3.86923,17828.750
4.00266,17275.348
