X,Y
0.00000,14435.790
0.13342,16445.539
0.26684,22971.258
0.40027,35165.312
0.53369,39377.492
0.66711,33899.488
0.80053,27173.979
0.93395,21851.953
1.06737,20694.273
1.20080,20334.977
1.33422,19843.998
1.46764,18576.865
1.60106,17260.650
1.73448,17105.652
1.86791,17411.459
2.00133,18368.422
2.13475,18173.762
2.26817,17731.088
2.40159,18619.352
2.53502,19066.445
2.66844,19116.580
2.80186,17179.133
2.93528,15557.238
3.06870,14768.672
3.20212,15277.892
3.33555,14868.075
3.46897,14680.476
3.60239,15018.930
3.73581,15182.770
3.86923,14897.510
4.00266,15941.257
