0.0000	34447.5938
0.1334	37073.2188
0.2668	46542.7617
0.4003	61601.3164
0.5337	61921.4336
0.6671	47253.2695
0.8005	36019.6055
0.9340	31068.7910
1.0674	29224.2832
1.2008	28690.4043
1.3342	28687.1777
1.4676	27953.2559
1.6011	27731.8672
1.7345	28055.2969
1.8679	27755.7793
2.0013	28801.0273
2.1347	28508.2676
2.2682	27439.4785
2.4016	28030.5957
2.5350	28063.7930
2.6684	26853.2129
2.8019	27870.6016
2.9353	27297.5312
3.0687	28239.1855
3.2021	28027.3047
3.3355	27937.2617
3.4690	27737.4082
3.6024	27676.9023
3.7358	27775.7754
