X,Y
0.00000,37932.902
0.13342,38732.258
0.26684,37842.438
0.40027,37423.926
0.53369,38059.332
0.66711,40342.176
0.80053,39717.047
0.93395,39777.488
1.06737,40667.969
1.20080,40227.012
1.33422,40337.172
1.46764,41927.191
1.60106,44201.605
1.73448,40964.262
1.86791,40334.418
2.00133,37852.105
2.13475,38067.484
2.26817,39208.344
2.40159,39355.043
2.53502,42024.969
2.66844,46726.906
2.80186,59059.477
2.93528,94449.625
3.06870,137615.844
3.20212,125592.141
3.33555,85903.531
3.46897,59587.418
3.60239,50620.758
3.73581,45870.258
3.86923,43382.465
