X,Y
0.00000,33637.441
0.13342,32757.250
0.26684,33650.918
0.40027,33197.441
0.53369,34002.570
0.66711,33432.012
0.80053,33474.621
0.93395,34812.176
1.06737,34619.062
1.20080,31683.846
1.33422,31367.590
1.46764,31697.609
1.60106,31897.918
1.73448,33414.676
1.86791,32491.588
2.00133,32111.346
2.13475,32545.066
2.26817,34331.473
2.40159,34159.711
2.53502,35185.676
2.66844,36924.328
2.80186,37699.578
2.93528,42001.062
3.06870,53695.094
3.20212,79688.844
3.33555,122496.695
3.46897,137064.906
3.60239,100632.680
3.73581,62003.738
3.86923,46144.086
