X,Y
0.00000,37727.434
0.13342,37738.023
0.26684,38115.422
0.40027,40424.711
0.53369,45336.891
0.66711,54347.785
0.80053,73420.711
0.93395,121182.086
1.06737,165522.516
1.20080,149991.438
1.33422,95865.586
1.46764,59561.023
1.60106,45469.773
1.73448,39585.750
1.86791,37255.039
