X,Y
0.00000,16714.951
0.13342,17651.053
0.26684,19960.811
0.40027,20907.672
0.53369,19355.873
0.66711,18022.195
0.80053,16746.395
0.93395,16491.340
1.06737,15918.988
1.20080,16629.299
1.33422,16640.994
1.46764,15202.940
1.60106,15140.480
1.73448,14278.227
1.86791,14518.288
