0.0000	12465.9492
0.1334	12827.3428
0.2668	11894.2734
0.4003	12413.4014
0.5337	12775.7402
0.6671	13806.6611
0.8005	14856.1416
0.9340	15457.0186
1.0674	17065.5020
1.2008	17143.0098
1.3342	17126.5879
1.4676	15855.9082
1.6011	13672.6064
1.7345	11611.1934
1.8679	11653.5703
2.0013	12190.7920
2.1347	13389.6338
2.2682	13973.3232
2.4016	14973.9609
2.5350	14997.3896
2.6684	15098.5225
2.8019	15739.1514
2.9353	16575.1484
3.0687	17793.0684
3.2021	18923.5449
3.3355	16618.2188
3.4690	12842.2480
3.6024	11068.1328
3.7358	11009.2549
3.8692	10712.4932
